20,13,297.176072,mesh,mesh,20->1->2->13
0,44,689.286832,mesh,mesh,0->2->14->33->44
41,15,613.890327,mesh,direct,41->23->15
60,51,35.729889,direct,direct,60->51
21,31,91.087061,direct,direct,21->31
0,64,945.808040,mesh,direct,0->12->42->64
41,34,585.036192,mesh,direct,41->22->34
2,50,552.084712,mesh,direct,2->20->50
60,10,425.991196,mesh,direct,60->30->10
30,35,523.855332,mesh,direct,30->33->35
23,21,116.033863,direct,direct,23->21
20,52,424.563811,mesh,direct,20->30->52
43,14,345.173825,direct,direct,43->14
22,54,606.835468,mesh,direct,22->24->54
40,15,671.225501,mesh,direct,40->33->15
21,52,503.542052,mesh,direct,21->30->52
41,15,738.886376,mesh,direct,41->22->15
40,1,568.625109,mesh,mesh,40->1
41,31,43.011880,direct,direct,41->31
5,41,892.943405,mesh,direct,5->22->41
60,43,480.433255,mesh,direct,60->31->43
21,22,14.301713,direct,direct,21->22
43,45,119.146781,direct,direct,43->45
45,43,119.146781,direct,direct,45->43
40,51,104.830210,direct,direct,40->51
64,14,494.963568,mesh,direct,64->34->14
42,33,98.812035,direct,direct,42->33
23,43,192.476334,direct,direct,23->43
41,43,231.017783,direct,direct,41->43
43,55,189.704253,direct,direct,43->55
21,31,91.087061,direct,direct,21->31
40,2,617.920477,mesh,mesh,40->1->2
60,52,186.798156,direct,direct,60->52
42,45,306.873989,direct,direct,42->45
14,43,345.173825,direct,direct,14->43
2,33,258.101069,mesh,mesh,2->21->33
40,53,338.924331,mesh,direct,40->31->53
60,40,155.234949,direct,direct,60->40
63,40,631.691248,direct,direct,63->40
12,21,31.271710,direct,direct,12->21
41,33,265.520151,direct,direct,41->33
44,31,356.753981,mesh,mesh,44->31
21,10,54.821135,direct,direct,21->10
60,54,549.176238,mesh,direct,60->42->54
63,44,143.155875,direct,direct,63->44
60,54,549.176238,mesh,direct,60->42->54
23,51,613.641639,direct,direct,23->51
42,1,751.504710,mesh,mesh,42->1
51,53,215.723558,direct,direct,51->53
60,42,272.195144,direct,direct,60->42
21,40,216.546304,direct,direct,21->40
53,34,240.404180,direct,direct,53->34
25,33,154.996645,direct,direct,25->33
40,31,65.381654,direct,direct,40->31
60,34,698.294756,mesh,direct,60->31->34
64,44,151.838250,direct,direct,64->44
2,23,176.033041,direct,direct,2->23
63,44,143.155875,direct,direct,63->44
40,33,353.541063,direct,direct,40->33
60,34,698.294756,mesh,direct,60->31->34
15,33,317.684438,direct,direct,15->33
21,45,648.213710,mesh,direct,21->14->45
43,21,368.724159,direct,direct,43->21
60,44,672.310918,mesh,direct,60->31->44
35,44,80.426358,direct,direct,35->44
60,34,698.294756,mesh,direct,60->31->34
21,23,116.033863,direct,direct,21->23
63,40,631.691248,direct,direct,63->40
60,44,672.310918,mesh,direct,60->31->44
64,44,151.838250,direct,direct,64->44
23,31,174.508428,direct,direct,23->31
25,51,780.975010,mesh,direct,25->23->51
21,31,91.087061,direct,direct,21->31
22,14,209.968260,direct,direct,22->14
60,45,579.069133,mesh,direct,60->42->45
42,2,800.800078,mesh,mesh,42->1->2
41,33,265.520151,direct,direct,41->33
45,15,356.300964,direct,direct,45->15
12,1,104.855981,mesh,mesh,12->1
40,33,382.844506,mesh,mesh,40->21->33
41,23,379.573819,direct,direct,41->23
22,44,472.462903,mesh,mesh,22->14->33->44
52,14,873.081792,mesh,direct,52->12->14
40,31,65.381654,direct,direct,40->31
40,11,289.175723,direct,direct,40->11
21,52,553.560300,mesh,direct,21->23->52
22,44,472.462903,mesh,mesh,22->14->33->44
40,51,104.830210,direct,direct,40->51
40,54,694.805010,mesh,direct,40->33->54
41,30,57.159660,direct,direct,41->30
21,34,446.750744,mesh,direct,21->14->34
2,14,243.208174,mesh,direct,2->23->14
53,1,887.540069,mesh,mesh,53->11->1
41,22,265.031120,direct,direct,41->22
43,2,628.042835,mesh,direct,43->11->2
22,44,472.462903,mesh,mesh,22->14->33->44
21,30,159.891021,direct,direct,21->30
41,23,379.573819,direct,direct,41->23
22,13,86.322459,direct,direct,22->13
63,35,431.408844,direct,direct,63->35
40,30,16.247679,direct,direct,40->30
11,54,640.396386,mesh,direct,11->33->54
21,13,156.686394,mesh,mesh,21->13
42,30,219.334554,direct,direct,42->30
2,12,27.179759,direct,direct,2->12
60,12,586.303709,mesh,direct,60->30->12
41,52,123.790417,direct,direct,41->52
61,60,318.290822,mesh,direct,61->41->60
21,1,133.578113,mesh,mesh,21->1
50,60,45.740762,direct,direct,50->60
2,43,625.115274,mesh,direct,2->14->43
63,54,41.934245,direct,direct,63->54
60,21,417.356986,mesh,direct,60->30->21
30,60,257.465965,direct,direct,30->60
41,53,275.796032,direct,direct,41->53
43,13,380.648476,direct,direct,43->13
25,41,1083.658292,mesh,direct,25->11->41
40,41,17.391328,direct,direct,40->41
60,11,455.641680,mesh,direct,60->30->11
20,11,44.738781,direct,direct,20->11
14,44,262.494643,mesh,mesh,14->33->44
54,53,64.704353,direct,direct,54->53
60,30,257.465965,direct,direct,60->30
15,25,79.399824,direct,direct,15->25
20,40,159.605448,mesh,mesh,20->40
45,33,203.861735,direct,direct,45->33
63,43,134.986748,direct,direct,63->43
40,33,382.844506,mesh,mesh,40->21->33
42,22,223.814039,direct,direct,42->22
20,1,141.059965,mesh,mesh,20->1
40,30,16.247679,direct,direct,40->30
11,1,54.180409,mesh,mesh,11->1
4,23,153.043567,direct,direct,4->23
41,23,379.573819,direct,direct,41->23
62,73,133.977146,direct,direct,62->73
12,1,104.855981,mesh,mesh,12->1
60,30,257.465965,direct,direct,60->30
21,52,553.560300,mesh,direct,21->23->52
41,30,57.159660,direct,direct,41->30
25,43,234.667977,direct,direct,25->43
35,1,1304.819313,mesh,mesh,35->14->4->1
60,61,55.864318,mesh,mesh,60->61
60,14,793.655782,mesh,direct,60->30->12->14
22,1,181.023871,mesh,mesh,22->1
10,50,507.114179,direct,direct,10->50
5,35,368.188031,direct,direct,5->35
41,11,339.095225,direct,direct,41->11
22,43,290.877877,direct,direct,22->43
40,61,211.099268,mesh,mesh,40->60->61
60,81,283.243744,direct,direct,60->81
21,14,183.208996,mesh,direct,21->23->14
42,72,307.814200,mesh,direct,42->61->72
41,20,232.463229,direct,direct,41->20
33,14,99.400087,mesh,direct,33->23->14
45,30,810.032702,mesh,direct,45->22->30
40,50,41.934469,direct,direct,40->50
81,63,336.515477,direct,direct,81->63
11,50,545.040244,direct,direct,11->50
41,54,606.784097,mesh,direct,41->33->54
62,70,229.899512,direct,direct,62->70
13,1,293.302664,mesh,mesh,13->1
40,61,211.099268,mesh,mesh,40->60->61
40,52,228.679863,direct,direct,40->52
61,83,175.157225,mesh,mesh,61->71->83
24,45,140.300029,direct,direct,24->45
23,53,397.301673,direct,direct,23->53
20,21,274.638079,mesh,mesh,20->1->21
2,61,713.991911,mesh,direct,2->20->50->61
81,61,131.385122,direct,direct,81->61
20,30,80.912779,direct,direct,20->30
62,44,345.844718,direct,direct,62->44
22,21,14.301713,direct,direct,22->21
25,24,23.352863,direct,direct,25->24
60,40,155.234949,mesh,mesh,60->40
40,84,576.917000,mesh,direct,40->62->73->84
41,30,57.159660,direct,direct,41->30
40,43,356.991445,direct,direct,40->43
60,61,55.864318,mesh,mesh,60->61
81,45,681.559311,mesh,direct,81->52->45
15,20,824.716101,mesh,direct,15->11->20
21,14,183.208996,mesh,direct,21->23->14
0,1,27.700363,direct,direct,0->1
4,32,389.639288,mesh,direct,4->2->12->32
43,83,510.388520,mesh,mesh,43->61->71->83
60,41,129.768935,direct,direct,60->41
61,43,335.231295,direct,direct,61->43
41,84,453.119052,mesh,direct,41->62->73->84
41,54,606.784097,mesh,direct,41->33->54
40,51,104.830210,direct,direct,40->51
60,33,637.062766,mesh,direct,60->30->33
0,21,161.278477,mesh,mesh,0->1->21
20,23,356.757001,direct,direct,20->23
41,71,215.061098,mesh,direct,41->51->71
62,64,217.782699,direct,direct,62->64
60,81,283.243744,direct,direct,60->81
73,53,245.092748,direct,direct,73->53
23,0,393.805287,mesh,mesh,23->1->0
20,61,444.650289,mesh,mesh,20->50->60->61
41,20,232.463229,direct,direct,41->20
2,11,62.684647,direct,direct,2->11
54,44,65.131034,direct,direct,54->44
61,83,175.157225,mesh,mesh,61->71->83
60,70,162.368813,mesh,mesh,60->61->70
4,1,380.829034,mesh,mesh,4->1
4,11,374.750722,direct,direct,4->11
41,21,232.293469,direct,direct,41->21
41,2,704.251308,mesh,mesh,41->1->2
22,54,606.835468,mesh,direct,22->24->54
44,55,76.042758,direct,direct,44->55
63,83,188.636602,direct,direct,63->83
40,50,108.721596,mesh,direct,40->30->50
60,22,489.133920,mesh,direct,60->30->22
20,22,141.220288,direct,direct,20->22
41,80,306.560721,mesh,direct,41->51->70->80
43,82,360.584266,mesh,direct,43->62->82
35,44,80.426358,direct,direct,35->44
40,72,367.750906,mesh,direct,40->61->72
60,74,722.710411,mesh,direct,60->41->63->74
82,63,216.904495,direct,direct,82->63
20,1,141.059965,mesh,mesh,20->1
11,2,62.684647,direct,direct,11->2
50,81,293.292320,mesh,direct,50->61->81
0,21,161.278477,mesh,mesh,0->1->21
20,33,467.140572,mesh,mesh,20->2->21->33
80,82,169.069022,direct,direct,80->82
41,63,445.385878,direct,direct,41->63
2,0,146.850740,mesh,mesh,2->0
60,41,129.768935,direct,direct,60->41
60,12,586.303709,mesh,direct,60->30->12
25,1,1219.753293,mesh,mesh,25->14->4->1
21,12,31.271710,direct,direct,21->12
0,12,216.099421,direct,direct,0->12
30,24,613.587248,mesh,direct,30->12->24
62,44,345.844718,direct,direct,62->44
33,32,51.581602,mesh,mesh,33->32
22,81,569.054818,mesh,direct,22->42->61->81
64,62,217.782699,direct,direct,64->62
21,23,116.033863,direct,direct,21->23
42,71,273.526713,mesh,direct,42->51->71
20,45,685.207849,mesh,direct,20->23->45
41,0,682.656303,mesh,mesh,41->1->0
41,83,363.679112,mesh,mesh,41->61->71->83
5,55,644.823710,mesh,direct,5->24->55
2,23,176.033041,direct,direct,2->23
40,72,367.750906,mesh,direct,40->61->72
60,20,338.378744,mesh,direct,60->30->20
60,71,148.593658,mesh,mesh,60->71
41,21,232.293469,direct,direct,41->21
22,62,391.132800,mesh,direct,22->42->62
40,80,470.084133,mesh,direct,40->51->80
61,80,156.220074,mesh,mesh,61->70->80
60,20,338.378744,mesh,direct,60->30->20
60,71,148.593658,mesh,mesh,60->71
21,64,611.958186,mesh,direct,21->42->64
0,62,754.545012,mesh,direct,0->12->42->62
71,82,80.127809,direct,direct,71->82
41,51,55.621326,direct,direct,41->51
81,43,577.346833,mesh,direct,81->51->43
86,41,807.576427,mesh,direct,86->64->42->41
21,25,619.571961,mesh,direct,21->4->25
0,24,500.848925,mesh,direct,0->12->24
4,24,378.132200,mesh,mesh,4->33->24
20,24,445.841385,mesh,direct,20->12->24
42,81,345.240779,mesh,direct,42->61->81
43,10,743.964270,tree,direct,43->11->2->10
51,62,88.385489,direct,direct,51->62
12,4,172.907379,direct,direct,12->4
40,22,276.001092,direct,direct,40->22
60,62,160.872118,direct,direct,60->62
64,42,358.581789,direct,direct,64->42
80,70,290.403796,mesh,mesh,80->61->70
41,86,765.934900,mesh,mesh,41->63->74->84->86
25,2,712.866008,mesh,mesh,25->4->1->2
40,82,474.950198,mesh,direct,40->61->82
40,80,391.716351,mesh,mesh,40->61->71->80
60,13,638.141762,mesh,direct,60->31->13
60,13,638.141762,mesh,direct,60->31->13
0,1,27.700363,mesh,mesh,0->1
21,12,31.271710,direct,direct,21->12
0,41,411.802505,mesh,direct,0->10->41
20,12,161.091881,direct,direct,20->12
42,50,226.857617,direct,direct,42->50
10,31,214.256165,direct,direct,10->31
41,33,265.520151,direct,direct,41->33
5,13,250.945918,direct,direct,5->13
5,62,1086.733056,mesh,direct,5->12->42->62
22,82,638.827531,mesh,direct,22->42->61->82
16,12,679.933441,direct,direct,16->12
63,84,285.196040,direct,direct,63->84
61,73,240.331725,direct,direct,61->73
60,74,488.758769,mesh,direct,60->62->74
61,72,93.958543,direct,direct,61->72
40,70,317.603762,mesh,mesh,40->60->61->70
60,83,231.021543,mesh,mesh,60->61->71->83
60,30,257.465965,direct,direct,60->30
73,30,873.469047,mesh,direct,73->50->30
21,22,14.301713,direct,direct,21->22
0,41,411.802505,mesh,direct,0->10->41
20,22,141.220288,direct,direct,20->22
4,0,408.529398,mesh,mesh,4->1->0
41,84,511.148402,mesh,direct,41->61->72->84
41,10,714.200447,mesh,direct,41->1->10
22,71,685.193883,mesh,direct,22->51->71
60,40,155.234949,mesh,mesh,60->40
60,84,508.161966,mesh,direct,60->72->84
81,63,336.515477,direct,direct,81->63
82,83,10.545681,direct,direct,82->83
10,1,59.244507,mesh,mesh,10->1
21,12,31.271710,direct,direct,21->12
50,83,337.064423,mesh,mesh,50->61->71->83
13,55,471.046315,mesh,direct,13->24->55
41,62,237.338619,direct,direct,41->62
40,62,361.136567,direct,direct,40->62
81,60,283.243744,direct,direct,81->60
11,40,289.175723,direct,direct,11->40
30,32,166.477306,direct,direct,30->32
20,12,161.091881,direct,direct,20->12
80,71,404.389416,mesh,mesh,80->60->71
