33,236.100820
55,236.103125
65,238.484401
38,238.485281
63,241.102073
28,243.484094
18,243.484954
8,243.484968
37,243.485229
47,243.485241
39,243.485567
49,243.485592
66,243.485682
61,244.129103
46,246.101908
29,248.484219
56,248.484270
9,248.485350
48,248.485497
64,251.102102
19,253.485352
71,254.129312
58,258.484399
57,258.485798
70,259.129205
81,259.130803
80,259.130807
75,261.103484
62,264.128046
72,264.130750
74,266.103404
76,268.487334
86,268.487345
84,268.487356
83,268.487445
67,273.487310
82,274.129422
73,276.104685
69,278.487452
90,279.130923
91,279.130934
85,283.485920
59,283.487255
78,283.487766
77,288.485921
87,288.487611
94,289.133050
79,293.487911
96,298.487596
95,298.489196
92,299.132600
68,303.487527
93,309.132708
88,313.488030
97,313.488039
89,318.487991
11,25.825446
0,79.096754
10,194.692881
10,42.197305
11,47.197485
0,49.587094
2,59.866840
10,83.253485
3,89.867219
12,89.867232
22,94.867668
21,94.867679
11,103.253773
4,156.236324
5,159.867780
14,159.867802
13,172.541626
33,175.439656
42,176.326641
24,179.867887
23,180.217383
0,182.371725
6,184.868642
41,186.326782
20,187.372013
30,191.326610
44,194.868401
7,194.868911
16,198.716069
34,199.055825
43,199.055982
15,199.593325
18,199.869365
52,201.326844
53,201.327868
51,201.328170
50,201.328177
40,202.371984
8,204.868279
31,206.325884
45,209.868314
28,209.869514
54,214.868686
55,214.868718
17,214.868935
27,214.868956
32,215.258627
35,217.218471
25,219.056086
56,219.870077
63,221.328258
61,221.328392
62,221.328408
46,224.056075
36,224.594438
19,224.869481
9,224.870639
29,224.871063
39,224.871081
38,224.871085
26,227.218632
47,229.870960
71,231.328510
60,231.329663
37,234.870813
64,239.057410
48,239.871108
49,239.871367
70,241.330051
80,241.330107
65,244.869025
81,246.328839
66,249.057408
74,249.869206
76,249.870617
67,249.870617
75,249.870622
57,254.057327
73,254.869317
77,259.870426
58,259.871909
72,261.328586
82,266.330210
90,266.332014
91,266.332028
84,269.870438
59,269.871377
68,269.873338
88,274.870992
87,274.872162
69,274.873453
78,274.873685
92,276.329146
83,279.872069
86,279.873626
94,279.873896
93,279.873970
85,284.873648
79,294.875397
89,299.871205
98,299.873067
96,299.873067
95,304.873735
97,314.874187
99,324.873480
10,162.098950
21,165.000555
2,169.809615
3,170.000433
12,175.000327
22,176.100630
31,176.100770
23,180.000355
4,182.099309
11,186.887899
32,190.000393
41,195.001523
42,205.000850
40,210.001691
51,211.101720
43,211.101730
0,211.241993
52,220.001754
20,223.461754
50,225.001770
34,226.101888
30,226.242520
33,228.461804
44,230.001844
54,230.001873
62,230.002739
53,230.002751
61,235.001881
60,240.003025
71,240.003168
63,245.003252
70,245.003271
45,246.103193
72,250.003276
35,256.102184
26,256.103826
37,256.103839
24,260.001762
73,261.102121
55,261.102185
46,261.102478
16,262.101200
15,265.001972
65,266.102165
47,266.103859
56,266.103864
14,267.099016
80,270.004360
81,270.004391
36,271.102211
6,272.101080
75,275.003557
5,276.100958
64,276.102166
82,280.004812
84,280.004817
66,280.004883
83,285.003524
25,286.101035
74,286.102202
7,287.103043
76,290.005156
27,291.104030
38,291.105678
94,291.105704
92,295.005095
57,296.103568
17,296.104102
28,296.105714
19,297.103440
93,300.003442
85,300.003547
67,301.104130
18,301.105785
48,301.105892
58,301.105938
8,302.101365
86,306.105703
77,306.105868
13,310.000846
49,311.106000
91,315.005207
39,316.105894
9,317.103508
68,320.005413
78,320.005447
96,325.007159
87,325.007212
59,325.007325
69,325.007377
90,330.003545
97,331.106023
29,331.107851
88,335.007328
95,340.007160
79,346.106141
98,355.009452
89,360.009619
99,360.009638
10,48.592930
2,71.367899
12,73.593067
0,103.231671
21,135.177221
22,137.548706
32,137.548716
20,143.593006
23,147.548909
33,148.594050
11,163.275746
24,172.549890
34,177.549957
43,178.024996
31,182.082522
41,182.549818
44,183.026051
35,183.026079
15,183.593491
30,195.573113
52,198.594352
16,207.551309
61,207.551481
13,208.026316
72,208.027697
4,208.593536
14,211.368185
53,211.578320
63,212.551418
54,212.835027
73,213.027562
7,213.027636
42,215.240312
50,217.550365
5,217.550758
51,217.551085
45,217.551182
64,217.551473
55,222.551522
65,223.027701
40,223.595855
62,224.987768
46,227.550180
56,228.026382
6,228.026389
3,228.808602
25,230.749535
26,232.550147
36,232.551421
60,232.551747
71,232.551756
70,232.551814
75,233.029397
80,233.029524
81,233.029536
82,233.029539
17,242.551490
66,242.551779
57,242.553125
47,243.027810
8,243.029358
92,243.029737
91,243.029748
93,243.029753
90,243.029803
27,253.027686
83,253.027996
76,257.553281
28,258.029376
38,258.029400
29,258.029413
48,258.029543
18,258.029547
86,258.029754
94,258.030188
37,263.027617
9,263.027891
77,263.029782
49,267.555460
84,268.028000
67,268.031215
85,268.031464
87,272.555398
19,273.029622
59,277.555613
74,278.030026
96,278.030090
68,282.553402
95,283.032303
58,287.553383
69,287.555343
39,287.555358
78,287.555361
79,297.555520
97,308.030248
88,313.032225
89,317.555697
99,322.557815
98,327.557837
0,52.083400
10,95.066180
20,100.066299
11,101.415527
21,126.415808
12,130.000246
22,146.100426
0,41.856387
10,63.984056
20,83.984430
21,103.984931
22,123.985522
31,159.068647
30,179.069198
11,201.640378
3,50.984803
22,57.808883
0,64.241891
13,70.985066
14,70.985089
23,70.985131
2,82.799402
32,87.335585
24,90.985484
15,106.718151
21,106.718179
34,107.203283
42,107.335971
7,115.986074
43,115.986179
33,119.698690
36,120.985703
17,120.985714
51,127.336175
54,129.699165
37,130.986338
16,131.718290
27,131.718473
25,133.399337
8,135.986768
64,138.399935
61,140.986748
50,140.986774
63,143.399412
28,145.985907
62,145.986358
72,145.986379
60,147.336351
70,147.336392
5,149.651219
65,149.699370
20,150.409899
71,152.337113
80,152.337120
40,154.237595
75,154.700116
55,159.699293
38,160.986492
29,160.987254
73,162.336484
66,163.400702
56,164.699420
82,165.987213
81,167.337199
83,167.520868
84,168.400940
57,174.700185
77,174.700271
91,175.986564
58,175.987482
10,177.152848
30,177.152912
46,178.198534
86,179.701121
95,179.701246
48,180.987187
49,180.987201
12,180.987604
92,182.338225
67,183.400860
94,185.987403
90,187.338004
85,189.014419
52,190.270627
93,190.987366
74,191.991129
41,193.255278
53,193.440765
59,194.701187
88,194.701297
96,196.992091
87,196.992112
78,197.428534
69,200.987684
26,200.987800
11,202.105980
4,202.599161
31,205.375603
44,206.960208
76,209.014592
97,209.702290
45,210.307146
47,212.191940
39,213.171550
99,214.702466
79,219.701360
6,219.701789
19,219.702033
89,219.702460
18,220.528362
68,222.428728
9,223.873568
35,227.807116
98,229.701441
0,40.551692
11,63.317176
20,88.317418
22,88.317443
0,88.922097
31,93.317561
21,95.498922
33,98.922158
34,103.317848
25,103.317874
2,106.073504
42,108.317556
44,118.317754
45,123.318445
4,125.000376
51,126.074086
61,128.317752
50,128.317774
62,128.317791
40,131.073550
5,131.073867
24,133.290126
15,133.922207
26,138.092240
54,143.147843
27,143.319313
72,148.318517
71,148.318519
74,148.319230
56,148.319238
16,153.318035
53,153.618780
66,158.319324
55,158.394921
60,158.619387
43,164.481962
13,167.648881
41,170.009280
36,170.660031
81,173.319354
35,173.319365
76,173.319989
75,173.319990
10,173.720016
80,178.318647
73,178.318746
65,178.319467
84,178.320081
14,180.219118
92,183.319521
85,183.320098
3,187.649058
30,192.260930
12,192.623232
83,193.318670
63,194.482159
82,196.883744
90,197.940770
52,198.319478
91,200.566865
77,203.320108
93,203.320371
64,204.482786
86,208.320472
23,211.161294
57,212.151924
32,212.991843
87,213.320326
96,213.320333
95,213.320354
97,213.320401
70,216.883950
46,218.741252
47,223.319230
94,238.320469
37,248.618839
12,21.258603
4,51.217657
3,61.932952
14,65.683638
23,65.683781
34,71.217825
6,75.684012
63,76.218402
5,81.217895
15,86.421641
22,88.283956
33,88.802776
45,95.684009
2,95.684101
7,95.684177
61,96.219277
83,96.219286
82,96.219291
84,96.219301
36,101.218553
53,102.717545
40,105.684880
21,105.929775
26,106.218144
32,110.929748
30,110.929897
47,115.684224
8,115.684799
94,116.220289
95,116.220302
86,116.220317
96,116.220338
28,121.218798
38,121.218827
27,121.422504
9,125.685245
70,126.219457
20,128.821798
18,130.685111
80,131.220398
91,132.476793
19,135.684680
49,135.685256
58,136.218385
87,136.221463
88,136.221493
98,136.221594
43,138.609633
25,138.609664
74,141.220410
69,145.685607
79,145.685635
51,145.868830
75,146.423448
67,151.219113
44,152.519537
77,153.546549
64,153.567491
65,155.205260
42,156.220821
13,156.256419
57,160.685478
59,162.683294
68,163.621167
78,163.621970
72,165.755443
0,170.869226
39,174.794010
31,175.868981
55,176.219279
73,179.255109
93,183.970946
85,186.763970
62,186.878140
54,189.796977
76,189.797616
17,193.980909
11,195.869357
56,197.188380
99,197.189213
90,199.566806
37,199.794197
35,202.520154
81,205.392602
92,206.668707
50,208.457831
46,209.093402
29,211.218135
41,211.668914
97,211.765077
60,212.173886
89,212.488835
52,213.457507
66,214.797174
16,216.217986
48,217.449964
10,223.296006
24,223.553774
71,223.719115
0,23.252824
12,23.252974
31,41.100370
10,48.941195
21,52.999902
40,56.100542
13,56.202393
61,63.941805
50,66.100274
24,68.941578
45,73.941793
32,79.623459
25,84.623368
34,86.100679
26,88.941824
46,88.941931
4,93.941780
66,93.942093
47,98.942037
67,98.942868
15,99.423420
58,103.942918
38,108.942269
53,109.624129
35,113.902768
37,113.941951
73,113.942869
78,113.943113
86,116.833641
2,120.000150
72,120.274240
48,123.942158
29,123.943017
22,126.621573
7,128.942059
68,130.183176
55,133.411819
97,133.412759
98,133.412802
8,133.942801
41,133.943033
42,135.039015
16,136.621691
95,138.411823
96,138.411832
39,138.942181
59,138.942202
49,138.942206
60,139.386985
43,142.595143
94,143.943123
52,144.419757
84,146.833901
57,148.591644
83,148.943036
93,148.944103
75,151.727827
65,156.727220
17,158.254918
81,158.588374
64,160.359394
71,161.628029
77,163.412059
99,164.608453
88,169.608325
87,169.608473
9,171.364406
79,175.741160
18,177.303614
74,181.010439
90,188.589166
63,193.031890
44,195.359573
14,196.077211
27,197.422363
82,197.536938
6,197.930937
3,198.917526
80,199.337861
54,200.715556
89,200.724741
23,201.901711
28,203.459364
85,203.661709
51,205.715682
20,208.307772
56,210.741334
19,211.493655
11,87.228453
12,92.228610
0,159.856129
10,162.228507
11,77.010641
2,80.773488
3,82.010870
12,82.010875
22,115.969803
10,122.402112
21,134.338379
20,147.402909
31,165.163402
30,172.402872
41,185.163522
40,185.163631
32,206.977290
23,218.829093
33,220.970585
14,222.011005
42,225.164494
13,226.100340
43,240.970801
34,240.970861
24,242.011924
15,242.011940
52,245.165647
53,260.971889
44,260.971897
25,262.012988
5,262.013015
16,262.013025
51,265.166959
62,265.166964
26,282.013177
4,282.014239
6,282.014261
7,282.014301
17,282.014310
61,285.168369
54,290.972018
35,300.972239
36,307.013327
45,310.973418
46,310.973507
27,312.013397
18,312.014444
55,315.973666
37,330.973652
56,330.973802
47,340.975106
48,365.975270
2,167.040821
11,179.039439
12,180.000380
21,181.100350
10,185.048881
22,187.041245
31,205.000682
41,212.041412
32,215.001180
0,136.147959
11,137.390469
12,140.000545
10,141.100427
22,165.001126
23,165.001145
13,170.001351
20,198.617083
2,214.823196
3,225.000933
4,245.001929
2,116.059738
0,210.421122
10,216.059916
20,221.100649
21,227.027240
11,231.059730
22,237.027381
12,242.026704
30,246.100861
31,257.027476
32,262.028473
33,287.029646
42,287.029665
43,307.030996
34,307.031011
53,312.031399
52,317.031346
24,327.031200
44,327.031276
54,332.031578
63,332.031659
64,342.033093
62,342.033206
45,347.032871
55,372.034812
11,28.052067
21,53.052461
0,63.105898
10,164.846714
20,221.263995
2,119.104924
12,124.105025
3,124.105065
4,149.105698
0,105.169110
10,165.541577
11,175.169417
2,201.916619
3,205.169335
12,210.541468
22,215.169583
13,230.000334
14,230.170124
24,250.171050
25,270.172049
23,270.172083
33,290.173250
43,310.174644
34,310.174645
35,315.173597
44,335.174807
36,335.175297
26,355.177119
37,355.177142
27,385.179118
17,390.179531
18,410.181916
29,435.184394
2,111.745019
11,39.902812
10,139.918645
12,188.522899
20,193.523067
13,198.522873
21,210.424778
22,211.100568
32,213.522947
0,213.523158
23,218.523293
33,219.903178
24,225.001309
31,230.000299
30,231.100698
43,239.903423
34,239.903470
35,245.002307
25,250.001560
44,250.002233
42,250.002254
26,250.002670
53,259.903663
45,259.903749
63,264.904712
52,264.904718
41,264.904759
36,265.002596
55,269.904862
46,275.002895
37,275.004238
27,280.002857
54,284.904944
64,294.906174
56,294.906230
38,300.005711
28,300.005739
47,304.905027
48,305.006071
29,305.006094
66,309.906420
65,314.905164
67,314.906504
57,314.907705
75,319.907836
18,320.005944
39,320.005984
74,324.906318
58,325.007630
49,325.007834
8,330.007874
19,330.007920
68,334.907997
17,335.003120
9,340.006233
7,345.004878
59,345.009667
16,350.004647
69,354.908162
78,354.908243
6,355.003370
15,365.003678
79,370.011568
77,370.011579
88,374.908469
87,374.908529
86,374.909999
89,379.910570
5,380.006853
76,389.906658
14,390.002466
97,394.908725
98,394.908748
85,394.910166
96,394.912346
99,399.912804
10,76.548106
2,98.876930
12,103.877078
20,116.008446
30,121.008712
40,141.009404
41,166.010286
11,166.440545
0,174.380031
42,186.011366
52,186.011369
3,194.844890
21,196.046583
22,201.008748
51,202.047024
32,211.047618
31,213.431430
50,215.071313
43,216.011574
60,216.012356
33,221.012908
23,221.046904
53,226.011587
44,226.011746
34,231.012995
63,231.013012
62,236.013040
70,236.013565
71,246.012948
72,246.014390
55,246.014417
54,251.013130
64,251.014672
80,256.013812
81,256.013819
61,261.012800
90,261.015240
45,266.014608
91,266.015331
65,271.014639
82,276.014021
56,286.016480
66,291.014843
75,291.014904
46,291.016639
92,291.017020
74,296.016631
47,306.016678
57,306.016728
85,311.016655
36,311.016858
67,311.018327
58,311.018760
48,311.018764
37,311.018776
2,25.946310
0,64.479061
11,111.402042
12,114.353404
10,125.000213
22,131.100751
32,139.354170
13,141.100380
20,144.353609
21,150.000509
30,151.402491
14,161.101110
23,161.101129
24,161.101146
31,167.972872
3,185.208831
25,186.102026
4,205.606266
5,211.102035
15,211.102381
33,216.934955
34,231.102294
6,236.103140
35,236.103494
43,236.935238
42,236.935245
7,241.103431
16,241.103449
36,246.103598
27,246.104665
44,251.102499
45,251.102548
55,256.105232
53,256.936520
41,256.936531
54,256.936539
52,256.936546
17,261.104762
8,261.104768
56,266.105337
26,271.103718
28,271.106161
46,276.105256
65,276.105529
64,276.106896
66,281.105727
63,281.937882
51,281.937935
61,281.937949
47,286.105612
37,286.105632
29,286.106602
62,286.936716
71,286.938313
60,286.938331
19,291.105201
38,296.103954
18,296.104972
9,296.106783
75,296.107330
50,296.938459
67,301.107602
77,301.107637
74,306.105721
57,306.106015
39,306.107606
49,306.107610
40,306.938568
48,311.105851
58,311.107876
72,311.938351
81,311.940067
80,311.940097
70,311.940098
85,316.109314
73,316.938656
84,321.107606
95,321.109543
82,321.937134
76,326.107501
78,326.107842
68,326.109690
59,326.109989
69,331.108022
86,331.109552
88,331.109961
94,336.111487
87,346.109932
96,346.111745
93,346.112027
98,351.112323
83,351.938865
92,351.942564
97,356.110224
91,366.942510
10,62.403483
21,67.403689
20,129.849625
11,43.178108
2,68.067557
0,154.697366
10,156.100711
10,37.696074
12,104.981422
13,107.818447
0,111.302424
11,134.167314
22,137.696267
21,137.818336
23,142.696868
32,147.818442
30,154.981745
33,157.697058
14,162.697022
31,172.818645
34,178.737296
2,179.030003
42,182.697265
43,182.697286
53,187.698021
41,187.698037
25,187.698255
24,189.691686
52,192.697390
20,196.045444
45,198.737535
35,198.737537
26,207.699415
44,213.737478
62,217.699081
51,217.699099
46,218.737784
36,218.737785
61,232.699217
50,232.699239
27,232.700710
47,232.700783
71,237.700359
72,242.700644
70,242.700683
37,242.701175
48,252.701070
82,257.700607
81,257.700633
57,257.700986
56,257.701004
58,257.702673
91,262.702192
80,262.702219
66,262.702413
28,262.702420
67,262.702453
55,262.702456
65,262.702461
54,263.739346
38,267.700927
63,267.701350
59,272.701336
92,277.700871
49,277.701235
39,277.701324
73,277.701452
18,277.702535
68,277.704588
77,282.702737
64,282.704379
75,282.704386
74,282.704387
17,287.701575
76,287.702644
29,287.702807
90,287.704005
19,297.701429
69,297.706618
16,302.701503
8,302.702749
7,302.702997
78,302.704692
87,302.704730
88,302.704743
9,302.704904
15,307.701806
6,307.701875
79,317.708834
89,322.706944
97,322.706975
86,322.707010
5,327.704133
85,327.706776
84,332.704223
83,342.704136
95,342.707296
96,347.707131
93,352.703751
94,357.706747
11,114.907482
10,129.230247
0,197.234339
2,37.712181
0,154.179831
12,186.727041
11,191.100496
21,204.180249
20,205.000308
10,210.000259
3,211.600355
31,212.713036
32,212.713047
14,216.100668
23,222.712999
13,225.000311
4,225.000409
30,229.180484
41,229.181354
40,234.180733
15,236.100920
5,236.101511
33,237.714013
22,240.000337
43,242.714390
42,242.714412
51,249.182432
25,251.101023
24,251.101098
50,254.182745
52,254.182755
34,262.714152
6,266.102295
35,267.715556
44,267.715579
45,267.715581
53,267.715614
61,269.182668
16,276.102689
62,279.184111
63,279.184359
71,284.184081
54,287.715811
64,292.715909
55,297.717277
73,299.185945
72,304.185624
56,307.717265
46,312.717328
65,312.717528
74,317.716177
36,317.717481
84,319.187728
26,321.103721
37,321.103738
27,321.103769
83,324.186098
85,324.187903
94,324.188017
75,329.186357
82,329.187896
57,332.717493
47,332.717552
66,337.719496
92,339.187577
91,339.187604
81,339.187616
38,341.105787
80,344.187993
86,344.189894
95,344.189901
76,349.186640
93,349.188370
28,351.105924
48,352.717809
96,354.190280
90,359.187875
67,362.721560
58,366.107956
49,366.107957
39,371.108163
59,372.718052
77,372.721857
68,372.721888
29,376.108516
19,386.108650
78,387.724028
87,394.192392
97,404.192711
89,407.724306
88,407.724318
79,407.724318
69,424.194966
99,427.727004
98,429.192916
11,48.119814
0,137.318886
10,138.353428
20,148.353603
30,153.353831
31,163.354316
40,173.354106
32,173.354129
42,188.354515
41,188.355344
33,188.355583
51,193.354377
50,193.354439
34,208.355778
23,208.355780
21,209.962148
52,213.355766
44,213.356966
43,228.355865
24,228.355979
35,228.356029
53,233.355969
62,238.355963
54,238.358459
45,248.357524
63,253.356080
73,268.356367
2,138.363784
12,141.100417
13,150.000522
3,151.100386
4,171.101133
14,171.101168
23,181.101419
32,191.101601
22,195.000363
21,195.001396
31,196.100669
24,196.101315
5,196.101953
33,201.101563
0,209.728643
42,211.101828
10,215.000462
43,215.002575
11,218.145960
41,220.002748
30,221.100952
34,221.101815
25,221.102285
15,221.102300
51,221.102404
40,221.102531
20,226.100550
53,235.003997
44,240.003782
45,240.003828
62,240.004263
35,241.102999
26,241.103000
16,241.103004
52,245.002939
55,246.103578
61,246.104315
50,251.104134
60,251.104462
63,255.004192
54,255.004371
46,260.004123
36,261.103316
56,265.004231
73,265.005833
64,265.005838
65,266.103841
17,266.104225
27,266.104241
70,266.104548
71,271.104457
80,271.106451
81,271.106486
37,275.005514
38,276.104747
47,285.004373
66,285.006070
72,286.106236
83,290.007624
74,290.007637
93,295.007995
84,295.008004
82,296.104550
91,296.108684
75,300.007958
28,301.104857
48,301.106393
57,301.106394
67,315.006621
76,315.008119
85,320.008229
94,320.010109
95,320.010109
68,325.004818
92,325.008210
96,325.010441
11,55.125867
21,76.576503
30,85.126330
31,85.126333
12,95.905190
13,105.126297
2,118.530015
22,149.832414
32,149.832782
33,156.577078
14,162.201362
42,174.833002
52,176.578308
4,179.074097
41,184.833933
23,189.832680
43,190.265810
0,191.705219
20,193.547343
10,196.100398
62,196.578594
40,197.573637
5,199.074956
44,201.578086
51,201.578434
3,201.705276
15,203.733784
6,204.075272
72,209.835174
71,209.835178
53,214.458412
35,216.578496
34,221.578591
25,223.733937
16,229.076378
7,229.076393
45,231.578312
54,231.578364
26,233.734947
17,234.076658
64,241.578511
24,241.578735
46,251.578771
36,256.580142
56,256.580155
27,258.736670
65,261.580111
55,266.578592
47,271.578985
37,271.579051
66,276.580289
67,276.580409
57,276.580436
58,286.581843
75,286.582021
48,291.579284
76,296.580312
68,296.582374
38,298.738584
77,301.582339
78,301.582778
28,303.738798
29,303.738807
69,306.580879
86,306.582679
18,309.078653
49,311.579507
85,311.584263
39,316.581573
74,316.582743
73,319.837778
59,321.579697
87,321.582595
89,321.585097
8,324.078788
88,326.582626
79,326.583003
97,326.584892
63,329.837871
94,331.584505
84,331.584524
19,333.739078
9,333.739204
95,336.584426
83,336.586993
96,341.586533
98,351.582883
93,356.587181
99,371.585319
11,106.275195
0,137.531096
12,147.735757
2,147.869171
3,151.275195
13,155.000568
21,161.100363
4,161.100827
22,161.275290
32,162.531604
23,167.531190
33,172.531738
24,186.101027
31,186.985862
34,187.532032
43,187.532416
20,191.100598
10,192.521648
25,197.532763
42,206.414763
14,216.444731
0,44.809091
2,68.436092
12,73.436325
22,83.436453
3,193.436478
13,218.436993
23,219.288902
14,223.436848
32,239.289807
24,244.289123
33,244.289183
15,248.437942
34,249.289316
25,253.437341
5,254.290085
4,263.437675
43,264.291080
44,269.289441
53,269.290586
42,269.290587
6,273.438365
36,273.438532
26,273.438549
45,273.438727
16,278.438105
17,278.439489
35,289.289592
27,293.438761
37,293.438827
7,293.439929
18,303.439751
28,303.441046
8,303.441341
19,308.441416
47,313.439014
48,318.440652
57,318.440654
38,318.440680
29,318.440699
46,323.438810
66,338.442527
67,338.442537
56,343.440804
58,343.442420
49,348.440856
39,348.442485
65,358.444492
59,363.444346
75,378.446568
69,383.446498
76,383.446703
74,383.446713
77,388.444876
68,393.444778
85,398.446774
86,398.446855
79,403.446755
78,403.446788
84,403.449099
89,408.449171
73,408.449232
88,413.445274
83,423.449259
87,428.447338
97,433.447925
98,433.447926
99,433.451692
96,438.447531
95,458.450342
11,100.776720
2,100.776722
12,110.776871
3,133.171404
0,62.660181
2,170.259085
3,172.660505
12,175.000301
13,181.100619
22,181.100693
21,185.259612
31,190.000382
23,197.660760
32,201.100919
33,201.100941
14,202.661181
4,202.661191
11,205.259691
43,210.259813
34,210.260500
24,212.661345
5,212.661370
10,220.001029
15,222.660769
20,225.000877
44,237.662479
35,240.260702
53,242.662678
25,245.261832
16,252.662663
42,255.001984
52,257.661669
41,260.002078
36,260.260967
51,265.002987
26,265.262037
54,267.662860
45,267.664019
46,272.662809
7,272.664153
63,272.664324
37,277.662857
6,282.661556
17,282.662884
27,282.664389
62,282.664499
64,287.663108
56,287.665458
47,292.663099
73,292.664605
65,292.664684
50,295.003677
74,297.663289
55,297.663324
8,297.665803
72,300.004717
61,300.004755
28,302.666050
38,302.666063
66,312.667071
75,317.666436
84,317.666440
83,317.666461
60,320.005678
93,322.666794
71,325.006619
70,325.006982
82,327.664857
18,327.667655
29,327.667825
39,327.667904
80,330.007010
81,332.665027
48,332.665115
49,332.666433
76,332.666654
92,332.666896
86,337.666704
67,337.667229
94,342.666689
19,342.668148
85,342.669205
57,347.665274
58,357.665321
9,357.668300
95,357.668790
91,357.668988
59,362.667377
90,362.669346
69,372.665439
68,372.665472
79,387.669799
89,397.668318
2,83.319712
3,86.100347
13,116.100826
14,116.100837
4,125.000380
11,125.522266
10,133.320007
23,133.320232
5,145.001073
12,147.157930
20,150.522563
30,155.523189
6,165.001837
15,165.001851
31,165.523313
41,175.523547
21,178.775753
16,190.002777
40,190.523506
22,193.776225
7,195.002730
32,195.523159
50,195.524532
51,200.523693
33,205.523265
25,207.312294
24,208.321324
26,210.002250
8,215.003857
27,220.004348
42,220.523319
43,220.524105
34,220.524119
17,222.313447
18,225.003235
36,225.003266
60,225.525714
35,227.313301
44,230.523525
9,235.004130
46,240.005462
19,240.005468
45,245.005474
28,245.005709
37,245.005712
54,245.525113
53,245.525115
47,250.005746
29,250.006003
38,250.006012
52,255.525871
48,260.006002
39,270.005997
63,275.005657
64,275.005718
55,275.006756
49,275.007774
56,285.007459
73,285.527222
65,290.006842
59,300.009675
58,305.008087
76,305.009319
74,305.528717
83,305.528723
66,310.009012
75,310.009103
57,320.007946
69,320.009932
68,320.009971
67,325.009900
77,325.011189
86,325.011192
84,325.528972
82,325.530392
92,325.530413
78,330.011437
87,330.011445
85,335.009485
79,340.010200
81,350.530535
93,350.530815
2,66.972870
3,91.973177
0,92.628797
10,96.973059
4,96.973290
14,106.973728
13,111.972965
23,116.973927
12,125.690844
25,128.577463
11,131.973135
15,131.974702
22,136.100262
31,136.973949
24,136.974109
6,136.974861
33,136.974877
34,136.974897
16,148.577728
5,151.974922
30,156.974815
26,168.578935
32,168.838193
42,173.838883
40,176.975789
36,188.580286
35,188.580300
20,191.558515
27,193.579096
37,193.580584
46,193.580648
52,193.839923
28,198.580585
38,203.579368
21,206.697138
18,208.580590
41,211.976856
17,213.580472
7,213.580719
48,213.582373
62,213.841128
63,213.841128
50,216.977190
51,216.989128
45,218.580526
29,218.580783
19,218.580873
53,218.840073
72,218.841347
61,218.841363
71,218.841373
43,220.216843
44,222.343542
54,222.343703
47,223.580749
55,223.582213
56,223.582243
60,226.976195
8,228.580842
9,233.582487
57,233.582599
49,233.584145
39,233.584153
58,233.584173
59,233.584182
73,233.841414
64,233.842501
70,238.842832
83,238.842856
82,238.842866
65,253.584112
69,253.586211
74,253.841649
93,258.844488
66,263.584191
67,263.584552
68,263.584568
84,263.843116
92,263.844789
94,263.844805
81,268.844457
76,273.584321
77,273.584935
79,273.588446
75,278.584224
85,278.586037
86,278.586065
95,288.846768
87,293.587304
89,293.590853
91,293.846252
90,293.846255
96,298.588087
88,298.591171
80,298.846563
78,308.585117
98,313.587557
97,313.589522
99,313.591061
11,61.902108
12,66.100404
23,76.100673
24,96.101400
33,101.101784
21,107.829881
31,111.100921
