source_id,target_id,distance
17,21,363.525499
17,22,282.580344
17,23,228.425159
17,24,176.605282
17,25,134.661716
17,26,83.292379
17,27,45.527741
17,28,113.508368
17,29,130.198561
17,30,429.630007
17,31,371.259697
17,32,312.841180
17,33,251.211729
17,34,197.911830
17,35,162.574244
17,36,133.506174
17,37,138.502581
17,38,151.177717
17,39,178.515819
17,40,440.431185
17,41,376.352790
17,42,343.153307
17,43,300.748316
17,44,237.849543
17,45,209.864353
17,46,189.082772
17,47,185.991168
17,48,179.457819
17,49,233.288069
17,50,472.686113
17,51,412.612217
17,52,383.924927
17,53,296.977095
17,54,302.266686
17,55,267.177347
17,56,246.613032
17,57,224.660936
17,58,253.622711
17,59,284.043679
17,60,470.143075
17,61,437.675959
17,62,380.294194
17,63,382.152051
17,64,335.032895
17,65,314.893975
17,66,309.755822
17,67,311.590817
17,68,319.378853
17,69,324.343583
17,70,521.810289
17,71,485.630745
17,72,447.670270
17,73,419.770322
17,74,403.376006
17,75,374.635049
17,76,341.120016
17,77,365.623654
17,78,379.479680
17,79,404.596614
17,80,570.411869
17,81,527.678768
17,82,488.760756
17,83,467.069946
17,84,435.230549
17,85,434.345673
17,86,409.478550
17,87,437.942820
17,88,434.362352
17,89,452.507466
17,90,621.789871
17,91,561.019273
17,92,519.257472
17,93,506.034718
17,94,494.615197
17,95,494.220644
17,96,480.500926
17,97,497.747622
17,98,503.153457
17,99,496.036089
18,19,40.908512
18,20,507.922416
18,21,445.362338
18,22,364.228925
18,23,310.222041
18,24,256.421424
18,25,213.728724
18,26,161.682318
18,27,81.138968
18,28,81.463341
18,29,79.035140
18,30,510.483834
18,31,451.746271
18,32,393.455170
18,33,328.158216
18,34,273.247083
18,35,235.822463
18,36,193.099617
18,37,158.369027
18,38,141.445228
18,39,137.621212
18,40,519.206740
18,41,453.047122
18,42,418.118213
18,43,373.369250
18,44,300.863241
18,45,264.014944
18,46,233.542569
18,47,199.488159
18,48,175.506638
18,49,197.709628
18,50,550.173897
18,51,487.276718
18,52,455.335803
18,53,364.123290
18,54,361.308099
18,55,317.762013
18,56,277.056306
18,57,239.651874
18,58,243.829795
18,59,263.327887
18,60,543.058162
18,61,507.441834
18,62,445.555238
18,63,443.320969
18,64,386.015713
18,65,352.605551
18,66,341.009642
18,67,327.036466
18,68,319.340433
18,69,310.038813
18,70,591.549687
18,71,552.291525
18,72,505.665086
18,73,472.452213
18,74,449.459557
18,75,409.946151
18,76,363.388467
18,77,373.227662
18,78,380.992433
18,79,391.823161
18,80,634.586631
18,81,588.762884
18,82,543.529805
18,83,514.256077
18,84,474.980172
18,85,464.159656
18,86,431.443392
18,87,451.697596
18,88,431.389388
18,89,437.406231
18,90,682.687687
18,91,617.446861
18,92,570.320781
18,93,550.070218
18,94,535.467095
18,95,523.735888
18,96,497.827907
18,97,507.682596
18,98,500.913340
18,99,486.088663
19,20,538.726096
19,21,477.059769
19,22,394.335836
19,23,341.330975
19,24,283.519765
19,25,240.528619
19,26,189.079323
19,27,100.580046
19,28,63.895239
19,29,48.554019
19,30,537.973418
19,31,478.681567
19,32,420.847398
19,33,351.204480
19,34,295.446518
19,35,257.031457
19,36,207.207794
19,37,154.953702
19,38,124.879921
19,39,105.509407
19,40,543.283362
19,41,474.924005
19,42,438.458625
19,43,391.980630
19,44,313.501741
19,45,272.178388
19,46,237.464481
19,47,189.493335
19,48,158.589228
19,49,165.018128
19,50,572.528509
19,51,506.905909
19,52,472.240854
19,53,378.576121
19,54,370.316728
19,55,322.461684
19,56,271.981701
19,57,228.266323
19,58,220.591091
19,59,234.810942
19,60,560.771376
19,61,522.646527
19,62,457.778449
19,63,452.716581
19,64,389.708915
19,65,349.428043
19,66,334.672981
19,67,313.135892
19,68,298.422733
19,69,283.165372
19,70,606.293835
19,71,564.794691
19,72,512.402782
19,73,476.126344
19,74,449.469526
19,75,404.529940
19,76,352.069845
19,77,354.765928
19,78,359.677404
19,79,364.373717
19,80,644.816573
19,81,597.022812
19,82,547.907366
19,83,514.263304
19,84,471.157221
19,85,455.188372
19,86,418.930420
19,87,435.015949
19,88,407.511670
19,89,408.598993
19,90,690.364784
19,91,622.426004
19,92,572.211742
19,93,547.969435
19,94,531.691659
19,95,514.024842
19,96,482.352744
19,97,488.699948
19,98,476.708663
19,99,458.884613
20,21,64.321967
20,22,144.556699
20,23,197.707674
20,24,258.089887
20,25,300.250521
20,26,350.180143
20,27,440.435148
20,28,509.785952
20,29,536.001170
20,30,60.559852
20,31,87.932940
20,32,128.515369
20,33,212.546887
20,34,262.093469
20,35,298.159507
20,36,361.053895
20,37,449.002970
20,38,500.767215
20,39,558.943399
20,40,117.738220
20,41,153.491040
20,42,183.117112
20,43,219.992221
20,44,303.743186
20,45,350.329034
20,46,387.585677
20,47,468.505463
20,48,501.801938
20,49,588.302790
20,50,153.054694
20,51,180.535583
20,52,216.847700
20,53,262.875785
20,54,313.736885
20,55,358.283078
20,56,434.199883
20,57,474.656374
20,58,547.976554
20,59,591.489890
20,60,217.886686
20,61,242.746250
20,62,273.156755
20,63,305.194373
20,64,361.448152
20,65,421.355229
20,66,446.523017
20,67,504.715180
20,68,557.655599
20,69,601.203796
20,70,278.663302
20,71,291.524273
20,72,347.945218
20,73,373.985577
20,74,407.674691
20,75,451.849317
20,76,493.035483
20,77,558.677670
20,78,587.708516
20,79,650.930558
20,80,361.109171
20,81,362.038834
20,82,389.760229
20,83,428.981860
20,84,456.145661
20,85,505.662300
20,86,527.562915
20,87,578.002181
20,88,638.897030
20,89,693.335424
20,90,423.313876
20,91,418.198075
20,92,431.658168
20,93,468.867112
20,94,481.055526
20,95,541.282484
20,96,589.647588
20,97,632.686204
20,98,685.075902
20,99,708.310328
21,22,85.644188
21,23,135.790793
21,24,199.757717
21,25,240.808778
21,26,289.437863
21,27,379.793502
21,28,450.673983
21,29,476.369891
21,30,96.794712
21,31,77.666820
21,32,85.414761
21,33,166.373102
21,34,209.875964
21,35,243.565003
21,36,306.648568
21,37,394.789194
21,38,445.402751
21,39,502.115532
21,40,144.964192
21,41,148.373525
21,42,165.039882
21,43,189.707262
21,44,262.460871
21,45,305.276363
21,46,339.728277
21,47,417.956253
21,48,448.938360
21,49,534.575438
21,50,185.575367
21,51,187.082903
21,52,211.018709
21,53,232.901300
21,54,284.335962
21,55,321.646408
21,56,391.908838
21,57,427.823695
21,58,499.571834
21,59,542.940080
21,60,237.490281
21,61,249.630836
21,62,262.440608
21,63,292.539418
21,64,335.904852
21,65,388.989866
21,66,411.829315
21,67,466.217461
21,68,515.979640
21,69,556.398819
21,70,302.240221
21,71,304.184683
21,72,345.087848
21,73,362.926571
21,74,390.522543
21,75,426.224239
21,76,459.285495
21,77,522.677757
21,78,550.861114
21,79,611.171095
21,80,382.634407
21,81,374.213097
21,82,390.317296
21,83,420.934115
21,84,439.776624
21,85,484.248015
21,86,500.360551
21,87,549.914851
21,88,604.173489
21,89,655.294252
21,90,445.788059
21,91,429.262953
21,92,432.877668
21,93,463.162577
21,94,471.970654
21,95,525.379207
21,96,566.419856
21,97,607.268965
21,98,654.648296
21,99,674.355023
22,23,55.093730
22,24,114.271731
22,25,155.883870
22,26,205.632083
22,27,295.879263
22,28,365.691182
22,29,391.683826
22,30,150.488145
22,31,97.263861
22,32,46.070184
22,33,90.923019
22,34,126.150435
22,35,158.332211
22,36,221.311071
22,37,309.384452
22,38,359.792437
22,39,416.511086
22,40,175.985225
22,41,138.780961
22,42,132.475899
22,43,134.419670
22,44,187.545903
22,45,225.703596
22,46,257.575832
22,47,333.833018
22,48,363.836658
22,49,449.180559
22,50,215.181805
22,51,183.889282
22,52,187.209669
22,53,173.405826
22,54,222.274685
22,55,249.902324
22,56,313.559119
22,57,345.786506
22,58,416.318925
22,59,459.503428
22,60,244.067332
22,61,238.101623
22,62,226.112209
22,63,251.324084
22,64,276.261736
22,65,320.188904
22,66,340.234038
22,67,390.388897
22,68,437.157378
22,69,475.147595
22,70,308.490465
22,71,295.646868
22,72,313.522090
22,73,319.999885
22,74,339.036221
22,75,363.943366
22,76,387.945479
22,77,448.573224
22,78,475.792570
22,79,533.357084
22,80,381.726358
22,81,361.030345
22,82,361.113810
22,83,379.660546
22,84,387.827917
22,85,425.532632
22,86,435.108747
22,87,483.146661
22,88,530.616952
22,89,578.651544
22,90,443.840839
22,91,412.390850
22,92,402.978716
22,93,423.586800
22,94,427.999532
22,95,472.211299
22,96,504.523666
22,97,542.646759
22,98,584.705842
22,99,601.075176
23,24,69.553630
23,25,106.809462
23,26,153.826862
23,27,244.129200
23,28,315.853104
23,29,341.131600
23,30,205.384660
23,31,150.525086
23,32,94.226007
23,33,89.100348
23,34,97.278265
23,35,119.982748
23,36,180.347631
23,37,266.836770
23,38,315.036897
23,39,369.461173
23,40,227.494500
23,41,180.544085
23,42,163.766896
23,43,148.669533
23,44,172.676477
23,45,200.770273
23,46,226.270166
23,47,296.196285
23,48,322.485479
23,49,405.907388
23,50,265.319871
23,51,224.807839
23,52,218.117594
23,53,178.900898
23,54,221.388896
23,55,236.186145
23,56,288.212365
23,57,313.110345
23,58,380.216017
23,59,422.664346
23,60,286.145902
23,61,272.511183
23,62,246.735916
23,63,267.123469
23,64,275.201231
23,65,307.784380
23,66,323.925452
23,67,367.512034
23,68,409.219302
23,69,442.741172
23,70,348.662870
23,71,329.449658
23,72,333.577923
23,73,331.805945
23,74,343.360173
23,75,357.576372
23,76,371.013401
23,77,427.266234
23,78,452.910366
23,79,506.136800
23,80,417.255366
23,81,390.763000
23,82,381.383050
23,83,391.105615
23,84,390.551019
23,85,421.431634
23,86,424.326309
23,87,470.087544
23,88,509.186697
23,89,552.796596
23,90,477.916006
23,91,439.064554
23,92,421.871727
23,93,435.379258
23,94,436.407555
23,95,472.378215
23,96,496.218628
23,97,531.189498
23,98,567.148815
23,99,579.457524
24,25,42.992049
24,26,94.847972
24,27,183.633544
24,28,251.696140
24,29,277.991686
24,30,254.512913
24,31,195.436294
24,32,137.363505
24,33,79.469246
24,34,44.021555
24,35,51.747139
24,36,110.794185
24,37,197.555650
24,38,246.561984
24,39,302.412830
24,40,263.952886
24,41,202.260897
24,42,172.906101
24,43,138.707849
24,44,122.946496
24,45,139.072821
24,46,159.471102
24,47,226.789926
24,48,253.047481
24,49,336.950878
24,50,297.098777
24,51,241.584523
24,52,220.633823
24,53,152.824132
24,54,183.199981
24,55,183.198448
24,56,224.091710
24,57,244.954210
24,58,310.948237
24,59,353.251261
24,60,301.546793
24,61,276.393730
24,62,233.094212
24,63,245.939297
24,64,233.596571
24,65,253.555667
24,66,265.942348
24,67,304.081303
24,68,342.651298
24,69,374.288702
24,70,358.595920
24,71,329.894870
24,72,314.692500
24,73,302.663445
24,74,305.149563
24,75,307.841460
24,76,311.786415
24,77,364.362805
24,78,388.861043
24,79,439.559424
24,80,417.822266
24,81,383.258886
24,82,361.209170
24,83,359.736291
24,84,349.358291
24,85,372.691787
24,86,369.443483
24,87,412.827883
24,88,445.728609
24,89,486.739154
24,90,475.003719
24,91,426.059911
24,92,398.896594
24,93,403.422009
24,94,400.527933
24,95,427.091758
24,96,442.684578
24,97,474.717057
24,98,505.922729
24,99,515.604170
25,26,52.046559
25,27,140.734759
25,28,209.880755
25,29,235.801879
25,30,297.494583
25,31,238.358599
25,32,180.347719
25,33,117.235519
25,34,67.539391
25,35,44.390911
25,36,81.354844
25,37,162.676507
25,38,208.936223
25,39,262.655032
25,40,305.867816
25,41,242.095862
25,42,210.291183
25,43,171.265990
25,44,132.096074
25,45,131.790071
25,46,140.901959
25,47,197.018769
25,48,218.789329
25,49,300.321652
25,50,338.078045
25,51,279.639584
25,52,254.653136
25,53,176.847900
25,54,197.530826
25,55,184.371285
25,56,208.762719
25,57,220.366999
25,58,281.380310
25,59,322.497548
25,60,338.481849
25,61,309.813470
25,62,260.055505
25,63,268.633035
25,64,243.106121
25,65,250.687743
25,66,258.410859
25,67,288.293158
25,68,320.804785
25,69,347.579232
25,70,393.200188
25,71,361.219909
25,72,337.090122
25,73,319.211976
25,74,315.347663
25,75,308.265715
25,76,301.790934
25,77,348.629784
25,78,371.129016
25,79,417.004401
25,80,448.295100
25,81,410.462899
25,82,382.145618
25,83,373.800379
25,84,356.431071
25,85,372.968901
25,86,363.661541
25,87,403.910003
25,88,428.478201
25,89,464.946618
25,90,503.520647
25,91,450.103185
25,92,417.717363
25,93,416.487914
25,94,410.883140
25,95,429.757906
25,96,437.512268
25,97,466.148547
25,98,491.431095
25,99,497.353334
26,27,90.360765
26,28,162.808955
26,29,187.486868
26,30,349.287936
26,31,290.282794
26,32,232.147289
26,33,167.925829
26,34,114.933777
26,35,81.297996
26,36,75.205729
26,37,132.987358
26,38,171.615542
26,39,219.897829
26,40,357.769123
26,41,293.075629
26,42,259.991590
26,43,218.411666
26,44,163.715081
26,45,147.205398
26,46,140.908746
26,47,174.937759
26,48,187.782594
26,49,263.230262
26,50,389.547529
26,51,329.456809
26,52,301.835231
26,53,217.955776
26,54,229.901983
26,55,204.571644
26,56,207.848530
26,57,205.578371
26,58,256.720635
26,59,295.112123
26,60,387.355269
26,61,356.184613
26,62,301.747002
26,63,306.580958
26,64,269.316363
26,65,263.339890
26,66,265.257182
26,67,283.621448
26,68,306.930399
26,69,326.063540
26,70,440.132801
26,71,405.618076
26,72,373.838929
26,73,350.663885
26,74,340.505302
26,75,323.001782
26,76,304.260282
26,77,342.602585
26,78,362.007281
26,79,400.540821
26,80,491.550005
26,81,450.989047
26,82,417.054288
26,83,402.013562
26,84,377.566564
26,85,386.264378
26,86,369.971700
26,87,405.704928
26,88,419.162037
26,89,449.013754
26,90,544.795994
26,91,487.452744
26,92,450.239537
26,93,443.179553
26,94,434.785462
26,95,444.978878
26,96,443.445948
26,97,467.575446
26,98,485.051285
26,99,485.944948
27,28,75.870626
27,29,98.193112
27,30,437.792941
27,31,378.381749
27,32,320.748521
27,33,250.723975
27,34,195.073032
27,35,156.860010
27,36,112.021932
27,37,95.271023
27,38,105.963198
27,39,138.652196
27,40,442.741708
27,41,374.792757
27,42,338.873419
27,43,293.246168
27,44,219.787826
27,45,184.336258
27,46,156.998897
27,47,142.306689
27,48,133.940492
27,49,190.560872
27,50,472.306544
27,51,407.709513
27,52,374.705543
27,53,283.017349
27,54,280.880553
27,55,239.536642
27,56,208.576011
27,57,181.749570
27,58,208.101581
27,59,238.789615
27,60,462.726557
27,61,426.475386
27,62,364.444776
27,63,362.646811
27,64,307.957596
27,65,280.461029
27,66,272.543294
27,67,269.459064
27,68,274.605776
27,69,278.816221
27,70,510.541655
27,71,471.155864
27,72,425.731221
27,73,394.041866
27,74,373.598233
27,75,339.435767
27,76,300.994805
27,77,322.112322
27,78,335.069838
27,79,359.110473
27,80,553.627613
27,81,508.239526
27,82,464.561579
27,83,438.085342
27,84,402.273098
27,85,397.167467
27,86,369.565087
27,87,395.934217
27,88,389.542239
27,89,406.992572
27,90,602.260363
27,91,538.069614
27,92,492.683743
27,93,475.411361
27,94,462.351877
27,95,457.109978
27,96,439.499003
27,97,455.050893
27,98,458.516371
27,99,450.727852
28,29,27.943817
28,30,502.643860
28,31,442.928801
28,32,386.596308
28,33,310.960588
28,34,255.193486
28,35,216.528177
28,36,159.376920
28,37,93.568793
28,38,61.662904
28,39,65.192003
28,40,502.339817
28,41,431.364313
28,42,393.186372
28,43,345.039318
28,44,261.013250
28,45,216.239229
28,46,178.831149
28,47,125.630319
28,48,95.772066
28,49,122.430638
28,50,528.895927
28,51,460.127435
28,52,422.503734
28,53,327.063995
28,54,313.866048
28,55,263.288843
28,56,208.677742
28,57,164.405244
28,58,162.375302
28,59,183.042004
28,60,511.375184
28,61,470.763024
28,62,403.419696
28,63,396.004524
28,64,329.482598
28,65,286.405760
28,66,270.992498
28,67,249.786304
28,68,238.362187
28,69,228.933939
28,70,553.558425
28,71,510.139978
28,72,453.529273
28,73,415.557302
28,74,387.284400
28,75,340.917337
28,76,288.295869
28,77,293.249510
28,78,299.971153
28,79,310.757185
28,80,588.024006
28,81,538.917338
28,82,487.526644
28,83,451.954973
28,84,407.782076
28,85,391.295685
28,86,355.378770
28,87,372.736276
28,88,349.956654
28,89,356.761458
28,90,631.659146
28,91,562.220609
28,92,510.568181
28,93,484.941056
28,94,468.275842
28,95,450.166998
28,96,419.643390
28,97,427.590248
28,98,419.470513
28,99,404.881380
29,30,529.802480
29,31,470.101780
29,32,413.520716
29,33,338.517174
29,34,282.683072
29,35,243.974633
29,36,187.282874
29,37,119.549286
29,38,80.264918
29,39,58.697747
29,40,530.059438
29,41,459.222836
29,42,421.102290
29,43,372.980760
29,44,288.777061
29,45,243.579240
29,46,205.557888
29,47,147.249336
29,48,112.727355
29,49,118.806527
29,50,556.775770
29,51,488.071161
29,52,450.386781
29,53,354.868369
29,54,340.948615
29,55,289.585619
29,56,231.732557
29,57,184.393439
29,58,172.156443
29,59,186.689295
29,60,539.259389
29,61,498.480316
29,62,430.846312
29,63,422.943102
29,64,355.166103
29,65,309.724234
29,66,292.889357
29,67,267.233444
29,68,250.237230
29,69,234.762447
29,70,581.157753
29,71,537.463298
29,72,479.714461
29,73,440.941613
29,74,411.465094
29,75,362.898289
29,76,307.237674
29,77,307.062455
29,78,311.357696
29,79,316.116685
29,80,614.832884
29,81,565.339134
29,82,512.959382
29,83,475.940126
29,84,430.269499
29,85,411.204196
29,86,373.274017
29,87,387.708399
29,88,358.959670
29,89,360.702415
29,90,657.812926
29,91,587.703917
29,92,535.121269
29,93,507.981692
29,94,490.613265
29,95,469.488806
29,96,435.377348
29,97,440.717757
29,98,428.156100
29,99,410.618503
30,31,59.718718
30,32,117.149937
30,33,193.676177
30,34,248.203310
30,35,286.473075
30,36,347.339017
30,37,433.406430
30,38,486.429073
30,39,546.656502
30,40,57.178566
30,41,104.208887
30,42,140.322184
30,43,184.430889
30,44,274.837915
30,45,324.250122
30,46,364.055229
30,47,447.195222
30,48,483.422980
30,49,570.429154
30,50,93.681100
30,51,123.394726
30,52,164.171057
30,53,224.853625
30,54,273.550823
30,55,323.295176
30,56,403.446791
30,57,448.477029
30,58,522.938633
30,59,566.256551
30,60,157.365729
30,61,184.229017
30,62,221.461612
30,63,253.883936
30,64,317.261177
30,65,381.489317
30,66,408.292525
30,67,469.265207
30,68,524.842443
30,69,571.404808
30,70,218.280758
30,71,231.436663
30,72,291.535144
30,73,320.862536
30,74,357.415353
30,75,406.471882
30,76,453.458314
30,77,520.442656
30,78,550.005307
30,79,615.520867
30,80,300.664369
30,81,301.830385
30,82,331.904764
30,83,374.012819
30,84,404.996323
30,85,457.046263
30,86,482.603473
30,87,533.315330
30,88,599.003466
30,89,656.063965
30,90,363.005670
30,91,358.025278
30,92,373.417679
30,93,412.730626
30,94,426.211111
30,95,489.324735
30,96,541.620452
30,97,585.846341
30,98,641.514596
30,99,667.410898
31,32,58.460838
31,33,134.408283
31,34,188.564444
31,35,226.773250
31,36,287.824614
31,37,374.223911
31,38,427.121575
31,39,487.159645
31,40,79.625143
31,41,71.688089
31,42,95.771645
31,43,132.552903
31,44,219.297245
31,45,267.643140
31,46,306.630515
31,47,389.255277
31,48,424.806460
31,49,511.790496
31,50,120.012343
31,51,109.471760
31,52,135.451784
31,53,175.137662
31,54,225.845443
31,55,271.481929
31,56,349.222161
31,57,392.197556
31,58,466.323942
31,59,509.765358
31,60,162.005474
31,61,171.969463
31,62,189.444718
31,63,220.761046
31,64,273.663807
31,65,333.574720
31,66,359.027081
31,67,418.000462
31,68,471.955513
31,69,516.921892
31,70,227.310773
31,71,226.685159
31,72,269.368425
31,73,290.620274
31,74,321.867360
31,75,364.155218
31,76,405.340442
31,77,471.269028
31,78,500.438967
31,79,564.353703
31,80,306.456549
31,81,296.588023
31,82,313.814373
31,83,347.394135
31,84,370.736174
31,85,418.801613
31,86,439.759504
31,87,490.150622
31,88,551.221019
31,89,606.232776
31,90,369.621546
31,91,351.596165
31,92,356.315622
31,93,388.769090
31,94,399.022715
31,95,456.210170
31,96,502.474077
31,97,545.155354
31,98,597.145891
31,99,620.518109
32,33,84.158204
32,34,134.428288
32,35,171.624998
32,36,233.896583
32,37,321.415969
32,38,373.700896
32,39,432.834223
32,40,133.307738
32,41,92.951244
32,42,91.339797
32,43,105.700914
32,44,178.035397
32,45,222.763132
32,46,259.258928
32,47,339.994560
32,48,373.613205
32,49,460.296756
32,50,171.229001
32,51,138.020321
32,52,144.684824
32,53,148.373443
32,54,199.586070
32,55,236.349404
32,56,308.181675
32,57,346.669236
32,58,419.664504
32,59,463.170822
32,60,198.012895
32,61,193.601731
32,62,188.373036
32,63,215.982578
32,64,251.929491
32,65,303.605951
32,66,326.446329
32,67,381.394923
32,68,432.167464
32,69,474.085658
32,70,262.534037
32,71,251.056544
32,72,274.780410
32,73,285.979732
32,74,309.627147
32,75,341.844566
32,76,373.879388
32,77,437.464878
32,78,465.785536
32,79,526.793026
32,80,336.462226
32,81,317.557938
32,82,321.843845
32,83,345.180481
32,84,358.873923
32,85,400.967985
32,86,415.478560
32,87,464.831739
32,88,518.859928
32,89,570.503914
32,90,398.832294
32,91,369.904086
32,92,364.134365
32,93,388.533180
32,94,394.959268
32,95,444.203242
32,96,482.351366
32,97,522.602991
32,98,569.280699
32,99,589.000727
33,34,55.952701
33,35,94.687065
33,36,153.822504
33,37,239.816795
33,38,292.762374
33,39,353.046043
33,40,192.158294
33,41,125.157873
33,42,93.556128
33,43,62.580658
33,44,97.128115
33,45,139.059781
33,46,175.101889
33,47,256.197172
33,48,290.725357
33,49,377.642962
33,50,222.015787
33,51,162.607843
33,52,141.786088
33,53,89.853481
33,54,134.441618
33,55,159.001743
33,56,225.576809
33,57,262.581371
33,58,335.508386
33,59,379.016003
33,60,222.174754
33,61,197.631483
33,62,160.679066
33,63,178.858266
33,64,188.669560
33,65,229.324993
33,66,249.393720
33,67,300.812277
33,68,349.637065
33,69,390.395912
33,70,279.280442
33,71,252.166950
33,72,246.252859
33,73,242.726486
33,74,255.130563
33,75,274.395264
33,76,297.109978
33,77,358.364972
33,78,385.956496
33,79,445.065812
33,80,340.372113
33,81,308.629016
33,82,293.867444
33,83,302.005290
33,84,302.908526
33,85,336.978049
33,86,344.579968
33,87,392.348668
33,88,440.303464
33,89,489.638587
33,90,398.822157
33,91,354.346415
33,92,333.763653
33,93,346.279017
33,94,347.532255
33,95,385.867758
33,96,414.635888
33,97,452.099064
33,98,493.821987
33,99,510.724010
34,35,38.745217
34,36,99.532274
34,37,187.027891
34,38,239.291077
34,39,298.752734
34,40,248.074985
34,41,179.873586
34,42,145.312387
34,43,103.973836
34,44,79.800210
34,45,103.557208
34,46,131.809315
34,47,208.085092
34,48,239.826611
34,49,326.212252
34,50,277.266293
34,51,214.742751
34,52,187.464850
34,53,111.085433
34,54,139.196225
34,55,141.681011
34,56,191.299530
34,57,219.888354
34,58,290.187799
34,59,333.415533
34,60,272.425802
34,61,242.411410
34,62,193.343056
34,63,203.953150
34,64,189.716388
34,65,212.884528
34,66,227.398624
34,67,270.322788
34,68,313.378766
34,69,349.473749
34,70,325.988938
34,71,293.698715
34,72,272.718456
34,73,259.037744
34,74,261.159032
34,75,265.624237
34,76,274.176057
34,77,330.000356
34,78,355.782781
34,79,410.133320
34,80,380.883534
34,81,343.861111
34,82,318.755425
34,83,315.841125
34,84,305.595656
34,85,330.312614
34,86,329.326403
34,87,374.034256
34,88,411.948676
34,89,456.375953
34,90,436.553920
34,91,384.935436
34,92,355.849355
34,93,359.467540
34,94,356.511813
34,95,383.993807
34,96,402.050403
34,97,435.531313
34,98,469.992995
34,99,482.253214
35,36,63.113487
35,37,151.276270
35,38,202.611555
35,39,261.228826
35,40,286.755041
35,41,217.943861
35,42,182.305595
35,43,138.291175
35,44,87.885238
35,45,90.624359
35,46,107.783720
35,47,176.709259
35,48,205.506116
35,49,291.028752
35,50,315.506194
35,51,251.470428
35,52,221.353061
35,53,136.923043
35,54,153.706836
35,55,140.718882
35,56,173.158603
35,57,193.372167
35,58,260.411665
35,59,303.080001
35,60,307.942439
35,61,275.241311
35,62,220.714162
35,63,226.958749
35,64,198.716408
35,65,208.460586
35,66,218.175079
35,67,253.222020
35,68,290.921452
35,69,322.868347
35,70,359.316790
35,71,324.321147
35,72,294.970461
35,73,275.434876
35,74,270.956941
35,75,265.166372
35,76,262.970978
35,77,313.606050
35,78,337.662201
35,79,387.821094
35,80,410.331870
35,81,370.428574
35,82,339.373356
35,83,329.589391
35,84,312.196336
35,85,330.012863
35,86,322.859723
35,87,364.682682
35,88,394.676460
35,89,435.042381
35,90,464.036083
35,91,408.361302
35,92,374.279490
35,93,372.171528
35,94,366.494346
35,95,386.271130
35,96,396.549564
35,97,426.811077
35,98,455.660970
35,99,464.382293
36,37,88.162854
36,38,139.819019
36,39,199.335097
36,40,343.597502
36,41,272.061401
36,42,233.823371
36,43,185.934537
36,44,107.768443
36,45,76.637563
36,46,65.825942
36,47,116.547408
36,48,142.708590
36,49,227.928221
36,50,369.538289
36,51,301.103376
36,52,265.101705
36,53,171.638691
36,54,169.775336
36,55,134.379684
36,56,133.447895
36,57,139.141899
36,58,200.967964
36,59,242.815000
36,60,353.758249
36,61,315.584201
36,62,252.461014
36,63,250.992744
36,64,201.737954
36,65,188.862319
36,66,190.052780
36,67,210.950127
36,68,239.988041
36,69,266.341966
36,70,399.421110
36,71,359.258996
36,72,315.134374
36,73,286.265038
36,74,271.017281
36,75,248.758363
36,76,229.474514
36,77,270.760029
36,78,291.900517
36,79,335.874561
36,80,441.634577
36,81,396.696351
36,82,355.472192
36,83,334.150314
36,84,305.433441
36,85,311.516769
36,86,294.818066
36,87,331.232907
36,88,349.288365
36,89,383.935498
36,90,490.796664
36,91,428.149893
36,92,385.760785
36,93,373.885501
36,94,363.783601
36,95,370.516082
36,96,368.363353
36,97,393.268419
36,98,413.665750
36,99,417.499601
37,38,53.442437
37,39,115.182746
37,40,425.911639
37,41,352.638147
37,42,312.914991
37,43,263.534727
37,44,174.226207
37,45,126.159193
37,46,86.450802
37,47,47.540442
37,48,56.132935
37,49,139.796864
37,50,448.931559
37,51,377.163680
37,52,336.576806
37,53,240.242598
37,54,222.189917
37,55,170.037289
37,56,118.730692
37,57,86.482939
37,58,124.045074
37,59,162.212046
37,60,425.149467
37,61,382.292926
37,62,313.029068
37,63,303.816842
37,64,235.917344
37,65,195.099967
37,66,182.641062
37,67,174.266383
37,68,181.944858
37,69,194.178056
37,70,463.981293
37,71,419.127122
37,72,360.182969
37,73,322.004871
37,74,294.516227
37,75,251.700513
37,76,207.079364
37,77,227.154265
37,78,241.296390
37,79,271.226429
37,80,495.483423
37,81,445.794672
37,82,393.963842
37,83,359.316095
37,84,317.310600
37,85,306.102521
37,86,275.616027
37,87,300.721299
37,88,296.784607
37,89,319.676420
37,90,538.295584
37,91,468.652780
37,92,417.383535
37,93,393.427129
37,94,377.868149
37,95,365.837736
37,96,344.664266
37,97,359.794248
37,98,365.167287
37,99,360.258862
38,39,62.007971
38,40,479.354058
38,41,406.050976
38,42,366.267761
38,43,316.835010
38,44,226.840438
38,45,177.757423
38,46,136.643025
38,47,67.543346
38,48,34.183598
38,49,91.797457
38,50,502.232779
38,51,430.150608
38,52,388.946382
38,53,292.574255
38,54,271.593337
38,55,216.903748
38,56,152.628639
38,57,104.146289
38,58,104.829981
38,59,132.866873
38,60,477.282388
38,61,433.560039
38,62,363.246854
38,63,352.124303
38,64,279.933467
38,65,230.596063
38,66,212.845746
38,67,188.278044
38,68,178.088607
38,69,174.421730
38,70,514.446267
38,71,468.510956
38,72,405.484222
38,73,364.628115
38,74,333.098687
38,75,282.831867
38,76,227.398066
38,77,231.929414
38,78,239.735054
38,79,255.717987
38,80,542.678472
38,81,491.702291
38,82,436.587417
38,83,397.230443
